,Date,Signs,Horoscope;
"526,17-04-2021,CAPRICORN,"" Whatever your day-to-day concerns, I must periodically remind you that the passage which you are now going through will be one of the most remarkable phases of your life. It is therefore necessary to make the most of everything, repeat everything, that comes your way. """;
"527,17-04-2021,AQUARIUS,"" For many reasons, not least of which is a build-up of planets in personal regions of your horoscope, this is a time of year which appeals to your Aquarian spirit, yet it does seem that you are going to be busier than you would like, and much more preoccupied with routine tasks and chores than usual. """;
"528,16-04-2021,ARIES,"" It is difficult to be specific about Ariens' fortunes at present. Some of you are still in a phase of considerable upheaval, others are relishing the prospect of increasing stability. If you do still have deep questions about a relationship, don't sweep them under the carpet, but don't jump to rash conclusions, either. """;
"529,16-04-2021,TAURUS,"" Now that Venus is playing such a direct role in your personal choices, you have entered a period in your life when you may abandon your former secrecy. Put aside your reluctance to discuss intimate personal ambitions with people who are closely involved. In future, you must deal with the plain facts. """;
"530,16-04-2021,GEMINI,"" You have good cause to hope that long-running financial questions are about to face some sort of resolution. In fact, any settlement reached now must, by definition, be temporary and but a stage on the path to the final denouement. It could all be linked to a major new ambition. """;
"531,16-04-2021,CANCER,"" The planets are playing out a drama in your sign which can only be described as profoundly mythological. This means that in your partnerships both now and in the near future you will be faced with a choice of two distinct roles to play, leader or follower: will you give the orders or obey them? You'll know soon enough. """;
"532,16-04-2021,LEO,"" Why is it that you are so deeply conditioned into imagining that you deserve a good, long rest? If this is what you think, you had better deal as resolutely as possible with any and every problem, however trivial, which comes up today, especially if you can throw money at them. """;
"533,16-04-2021,VIRGO,"" In the past, you have often imagined that when other people came to their senses everything would be straightened out. Now you may have to face the fact that colleagues will persist in their independent ideas for a long time to come. It's all to do with the Moon, which means that you can successfully solve such problems. """;
"534,16-04-2021,LIBRA,"" Everything about this time of year is symbolised by Mercury, a rich planet and one which has been responsible for making your ideas flow so vividly. Just remember that organisation and self-discipline are virtues to be cultivated if your high-minded plans are to be implemented. """;
"535,16-04-2021,SCORPIO,"" Apart from the fact that this is an ideal time to travel, the astrological message is simple and straightforward. You must give free rein to the side of your nature which lives according to ideals and deeply-held beliefs, and try to establish a personal meaning to life. """;
"536,16-04-2021,SAGITTARIUS,"" It is perhaps surprising to other people that you often undervalue yourself, regarding your own great gifts as of little consequence. The sooner you realise such self-effacing attitudes are nonsense, the better. Family pressures begin to build up, but your fantasies could show the way forward. """;
"537,16-04-2021,CAPRICORN,"" Under one particular planetary formation you have begun to wonder if others really care about you. Yet even if they don't admit it, people genuinely do appreciate all the sacrifices you have made. They'll tell you soon, so wait for the right time for the right words to come. """;
"538,16-04-2021,AQUARIUS,"" A curious aspect to Mercury indicates that there may be misunderstandings or friction over exactly who is responsible for final arrangements. My estimate is that any disputes should be quickly resolved, but it may be necessary to put your money where your mouth is! """;
"539,15-04-2021,ARIES,"" Now you must pay attention to relatives and anyone you live with, otherwise problems that can easily be settled will blow up when you least expect it. Domestic friction can only be resolved by facing the facts, never by resorting to a fantasy of what might have been. """;
"540,15-04-2021,TAURUS,"" The day's planets are definitely on your side, yet in a roundabout  manner. When good luck comes your way it won't be obvious, but concealed and disguised. It's up to you to stay alert for new opportunities, and to notice when close friends and colleagues present you with chances that you might once have overlooked. """;
"541,15-04-2021,GEMINI,"" Mars and Venus are now exerting a special influence over your finances. Therefore, check all bills, invoices and receipts. This is just the time when carelessness could result in mistakes slipping through unnoticed, and the last thing you want is to pay out more than you need. """;
"542,15-04-2021,CANCER,"" Now that Venus is softening the atmosphere, the news in general should be good, especially if partners are feeling more conciliatory. One thing to watch, though, is that in the rush to get matters arranged at home, you don't tread on people's toes. """;
543,15-04-2021,LEO, You should be fully in sympathy with those around you who seem intent on enjoying themselves in a thoroughly traditional manner. You are now able to appreciate Venus' soothing presence and you're increasingly engaged in a positive quest for inner peace and fulfilment. ;
"544,15-04-2021,VIRGO,"" At exactly the right time, the planets have seen fit to adopt a classically sociable posture. You really must make an effort to mix as widely as possible, even if you find it difficult to push yourself forward. You're probably right to wait and see how the financial situation pans out. """;
"545,15-04-2021,LIBRA,"" Professional ambitions certainly do seem to be reaching a critical stage. You may even decide it is time to read the riot act and reassert your control. Somewhere along the line, though, you may cut certain ties and restore a degree of personal independence. """;
"546,15-04-2021,SCORPIO,"" Because Venus and Mercury are sitting on the dividing lines of the crucial sectors of your chart, it is frankly unclear whether you will choose to implement certain fundamental changes of plan, or merely raise them for discussion. You can soon, though, rely on improving circumstances. """;
"547,15-04-2021,SAGITTARIUS,"" As personal affairs appear to be going well, this may seem to be exactly the wrong time to start worrying about financial problems and possibilities, but this is just what you will be doing over the coming days. Perhaps you have just spent more than you could afford. """;
"548,15-04-2021,CAPRICORN,"" Purely as a result of cumulative pressures, you may be tempted to throw caution to the wind and push through as many changes as you think necessary. Partnerships, though, will be in a state of rapidly escalating complexity, but partly because your imagination is expanding with great speed. """;
"549,15-04-2021,AQUARIUS,"" Modern astrologers talk a great deal about the 'inner world' of dreams and imagination. It is time to remind you that, with so many planets in the unconscious part of your horoscope, you ignore this mysterious realm at the expense of the quality of your entire life. """;
"550,14-04-2021,ARIES,"" When we consider what you are truly capable of and what really suits you, we must say that some of your energy and activities may have been misdirected. If past attitudes no longer seem to serve you as well as they should, you must rethink certain fundamental goals. """;
"551,14-04-2021,TAURUS,"" If financial affairs are still of concern, do put your own point of view across with energy and vigour, but please don't be hurt or upset if others don't share your opinions. It's right and proper that they should adopt an alternative point of view. """;
"552,14-04-2021,GEMINI,"" Thanks to Mercury's continuing supportive presence, news from abroad or involving long-term goals, should at last be to your liking. As far as personal problems are concerned, seek help from friends who have been in the same situation as you in the past. """;
"553,14-04-2021,CANCER,"" Being a sensitive and emotional person, you sometimes feel as if life is slipping out of your control. Yet, if you make the most of your many skills and talents, there is no reason at all why you should imagine this to be the case. By next week your lost confidence will be restored. """;
"554,14-04-2021,LEO,"" Pressure for change at home may have abated, and you may feel that now is not the time to risk an open disagreement. Instead, you should take the initiative and see to it that everybody approves your positive aspirations. That's the best way to share in partners' good fortune. """;
"555,14-04-2021,VIRGO,"" Although events are generally moving your way, the fact that you seem to have so many routine chores heaping up is purely due to your own failure to keep ahead in the past. Analysing the problems may be a way of avoiding taking firm practical action. """;
"556,14-04-2021,LIBRA,"" The Moon, in association with other planets, reminds you that social and partnership issues still have to be dealt with in spite of recent developments. Even though this might be the last thing on your mind at present, you really do have to redouble your efforts. """;
"557,14-04-2021,SCORPIO,"" Financially you have been reaping the full benefit of Jupiter's helpful patterns, marginal though this may be, and you must still be on the crest of a wave. This is an ideal note on which to enter the next phase of your existence, especially if you're hatching a creative scheme. """;
"558,14-04-2021,SAGITTARIUS,"" Financial negotiations may have gone well, but it now looks as if final decisions may be altered or adjusted next week, through no fault of your own. As a general rule you should settle bills when you are prosperous rather than waiting until your resources are drained. """;
"559,14-04-2021,CAPRICORN,"" Mars is still playing a powerful role in your personal relationships, so partners will be in a demanding mood, and unexpected changes of behaviour on their part will keep you on your toes. It's probably best to take a pragmatic view and lower your expectations rather than being over-critical. """;
"560,14-04-2021,AQUARIUS,"" By now you should be well on the way to returning a sense of personal meaning to your affairs. Both personally fulfilling creative matters and romantic relationships should be doing well. In addition to which, your financial prospects are improving. """;
"561,13-04-2021,ARIES,"" You now realise that there is no way back, even if you are at loggerheads over private and domestic matters. Relatives will eventually realise why you had to make certain decisions, even if these were unpopular. In the meantime, persuade a partner it is really worth cooperating with you. """;
"562,13-04-2021,TAURUS,"" After passing through a phase in which you have put your ideas across with great vigour, you are moving towards a more conciliatory period. In future you will seduce people into agreeing with you by using your delightful, irresistible, poetic charm. """;
"563,13-04-2021,GEMINI,"" This week offers your last chance to put into action a wide-ranging reassessment of your plans and interests. It looks very much as if the outcome will probably exceed your wildest expectations. But, first, you have to resolve a long-standing domestic drama. """;
"564,13-04-2021,CANCER,"" Although broadly speaking you are in the right, you must be aware that partners and close friends feel they have an axe to grind and may not agree to your proposals, especially where money is concerned. The negotiations must continue, at least until next week. """;
"565,13-04-2021,LEO,"" Don't feel obliged to spend too much time going over old ground, much as you might need to concentrate on establishing a firm base for current operations. But please do listen to the still, small voice of your conscience. And do seize generous gestures when they're offered. """;
"566,13-04-2021,VIRGO,"" Gradually you are shifting away from a concern with the specifics of your professional ambitions towards a feeling that it is not the details which matter, but the degree to which you derive personal satisfaction from your general direction. Your real path is an inner one. """;
"567,13-04-2021,LIBRA,"" There's little doubt that your underlying situation has improved in recent months. Right now your biggest flaw is over-confidence, brought on by Mars' active location. In fact, it is best to face up to your doubts instead of sweeping them under the carpet. """;
"568,13-04-2021,SCORPIO,"" After a period of frenetic financial activity, it is beginning to look as if normality is about to return. But you must be cautious about such things lest you suddenly drop your guard and blunder into a bad deal. It may be another two weeks before the confusion clears. """;
"569,13-04-2021,SAGITTARIUS,"" You're not normally that interested in playing emotional games or getting involved in tangled situations, mainly because you are much too busy for such time-wasting fripperies. However, you will soon have cause to take a close look at your own motives. """;
"570,13-04-2021,CAPRICORN,"" Your business sense is usually fair and honest, largely thanks to the location of the diplomatic sign, Libra, in your chart, and any financial skills you've picked up have been reinforced by your good qualities. Even so, events during the next few days may make you aware of the need to organise your resources more profitably. """;
"571,13-04-2021,AQUARIUS,"" At a time like this, you are subject to rapidly changing moods. Focus on domestic improvements and family relationships, but don't let other people take your decisions for you or attempt emotional blackmail, especially not where your own money is concerned. """;
"572,12-04-2021,ARIES,"" At times like these it is increasingly necessary to remind you just how important are your home and family. However, if you fuss and worry too much you will ruin your own enjoyment as well as other people's. But if you're organising social get-togethers early this week, pull out the stops. """;
"573,12-04-2021,TAURUS,"" The Taurean is a placid creature but, reluctant as you are to confess your real feelings, when the celestial spheres are impacting on your financial affairs, as they are today, you must make a point of being absolutely and totally honest, direct and straightforward. """;
"574,12-04-2021,GEMINI,"" You were born an intellectual Gemini, so isn't it about time you started using your vivid imagination and mental abilities to the full? Get your act together, stop prevaricating and make up your mind. The more you develop your intuition, the better you'll do at work. """;
"575,12-04-2021,CANCER,"" If you begin to feel irritated over others' lack of support, it is only because you are under such pressure and have come to expect so much. Realise that other people can only contribute in relation to their time, skill and experience. It is futile to expect more. """;
"576,12-04-2021,LEO,"" It is because you were born under the creative sign of Leo that you have such a strange and vivid imagination. Yet, now it is other planets in other signs which are driving you to implement your vision of the future at any cost. In particular, you're about to discover your business aptitude. """;
"577,12-04-2021,VIRGO,"" Professionally speaking, the pace of events is picking up. Do not sit by while others take the lead. Now is the time to shed your passive image and show that you have as much initiative as any of your friends or colleagues. Waste no time. Seize the day! """;
578,12-04-2021,LIBRA, A challenge from Mars lends you added vigour. There is therefore no reason to feel trapped by a relationship which has lost its sparkle or by colleagues who have failed to recognise your true worth. Break free from repressive circumstances and attitudes. ;
"579,12-04-2021,SCORPIO,"" There is no doubt about your ability to get important projects off the ground, and every chance that your efforts will be rewarded. You can expect a reasonable degree of success, but perhaps not the triumphal victory parade you've been dreaming about. """;
"580,12-04-2021,SAGITTARIUS,"" Time is on your side, and it would be foolish to rush into any financial commitments until present planetary influences have abated. You must be sure that other people will keep their side of the bargain, otherwise you will probably decide to drop out before you get in any deeper. """;
"581,12-04-2021,CAPRICORN,"" It is other people's deep-rooted emotional insecurity which makes them unable to accept what you say and do at face value. This has been the cause of so many arguments and disputes in past years, yet now you may act to break the cycle perhaps forever. """;
"582,12-04-2021,AQUARIUS,"" Continuing supportive aspects from Jupiter signify that this is the ideal time to lay all your cards on the table. Just one word of advice, though";" ensure that you don't overplay your hand. You do not want to overreach yourself, especially not at this stage. """
"583,11-04-2021,ARIES,"" Money will be of increasing importance over the next few weeks. The simple reason is that it will become blindingly obvious that you won't be able to afford some of your plans unless you boost your income. Secret romances are signified by Venus' changing position, but only because passions could be over-heating! """;
"584,11-04-2021,TAURUS,"" Now that Venus, planet of love, is moving into new and romantic regions, you must make friendship and social life your priority. It seems inevitable that a special new person will be walking into your life. Magnetic Mars only reinforces this lively message, but could also significantly raise the financial stakes. """;
"585,11-04-2021,GEMINI,"" Geminians who have professional ambitions will now find it much easier to get along with people at work. All of you will soon discover that you receive much wider appreciation for your achievements. Mercury's curious motion rather suggests that you'll meet occasional delays and broken arrangements, though possibly in a good cause. """;
"586,11-04-2021,CANCER,"" You will soon be faced with an important personal choice. You may even be encouraged to take a major risk. However, you must move cautiously, otherwise you may make a loss or run up a large debt. Be aware that most people are liable to be in a rather unpredictable mood, and that a close partner could need careful handling. """;
"587,11-04-2021,LEO,"" Mercury encourages you to be even more obstinate than usual, mainly because there are times when you're convinced that you're right. There is nothing wrong in this. After all, why should you compromise with people whose knowledge and understanding are so much less than yours? You will sense a vital financial opportunity towards the end of the week. """;
"588,11-04-2021,VIRGO,"" Your material well-being needs a little extra attention. You could even be running up additional expenses. Yet this is all part of life's annual cycle, so no doubt you'll cope as well as usual. Social trends are set to sparkle after Thursday, and the generally optimistic and colourful influences continue to create a general sense of hope. """;
"589,11-04-2021,LIBRA,"" The week's major planetary movements favour your interests, whether at work or at home. However, you may be knocked off balance by a feeling that all is not right moneywise. Watch out for confusion and misunderstandings midweek";" as long as you avoid too many complications, you should steer clear of emotional chaos. """
"590,11-04-2021,SCORPIO,"" Some of the planets are in contradictory mode, others are at peace. So while there are people around you who may be in an argumentative frame of mind, others will be on your side. In a positive sense, this may be a good time to get something off your chest. Venus brings excellent developments in all intimate affairs. """;
"591,11-04-2021,SAGITTARIUS,"" Family and domestic concerns become steadily more important, so it's clear that you should press ahead with decorations and repairs at home. The auspices are also fine for family entertaining, so bring relations together. At work, see to it that your better ideas and plans are perfectly understood and supported. """;
"592,11-04-2021,CAPRICORN,"" The Moon makes some of its most intriguing alignments on Wednesday and Thursday, so it stands to reason that these could therefore be the best times for family occasions. Watch out for hidden financial costs. It is difficult to see that there is anything that can genuinely harm your personal interests at the moment. """;
"593,11-04-2021,AQUARIUS,"" The risk this week is of clashes with colleagues at work or people in authority. Such arguments may flare up without warning, so be prepared and ready to do your best to restore a good feeling. The best opportunities, both personally and professionally, come later in the week, so save your fire. """;
"594,10-04-2021,ARIES,"" Two very unnerving planetary aspects are set to continue, and your best strategy is to realise that other people cannot always be relied upon. Once you understand this, you'll stop expecting them to achieve the impossible. Be more realistic, just for a change! """;
"595,10-04-2021,TAURUS,"" Close partners really are so terribly difficult to fathom, for some mysterious reason. Why, you ask, should they persist in making what is so very simple, so terribly complicated? Just accept that their view of reality is different from yours and leave them to it! """;
"596,10-04-2021,GEMINI,"" You may look to family members for support - and expect to get it! You must work hard to achieve your aims and boost your income. By all accounts you have a flare for business, but in this, and in relationships, you're moving towards a high risk strategy. Play to win! """;
"597,10-04-2021,CANCER,"" From now on, probably for up to ten weeks, you will be going over old ground. Yet, nothing repeats itself exactly, and you will still be carving out the future, even though it doesn't always feel like it. There may be some frustration as a result, but use the opportunity to do now what you failed to get right first time around. """;
"598,10-04-2021,LEO,"" Family members or people you live with still seem to insist on raking over the past. Just why they should be so reluctant to let go may be a mystery to you, but they have their reasons. You have to give other people time to catch up, so be patient - at least for now. """;
"599,10-04-2021,VIRGO,"" If you have said your piece, that's fine. However, there may be more to say before the air is well and truly cleared, so start laying down the law. The only people who will be surprised will be those who have always misjudged you. And perhaps that's about time! """;
"600,10-04-2021,LIBRA,"" You've got one last chance to reach your targets, so don't squander it. Your business arrangements still seem a little complex, but you could be making a mountain out of a very ordinary molehill. The best thing you can do today is pamper yourself. You deserve it! """;
"601,10-04-2021,SCORPIO,"" It's very important to discover just how things reached their current state, even if it means going back over memories that are half-forgotten, or even completely buried in the past. Somehow the truth will out. The sooner you get your story ready, the better! """;
"602,10-04-2021,SAGITTARIUS,"" Some things are so utterly obvious, others so terribly obscure. The best advice is probably to tackle financial matters and spending plans first, then the emotional issues. You need to deal with details but don't dig too deep, for you may not like what you find! """;
"603,10-04-2021,CAPRICORN,"" The whole mood of the times is still pregnant with romantic possibilities and emotional power. You need change and variety, and without these things you may blame the people you're with for holding you back. Mind you, perhaps you're equally responsible! """;
"604,10-04-2021,AQUARIUS,"" You may be slightly bemused by the way professional plans have developed, for there seems to be little rhyme or reason behind a number of recent events. Much the same goes for your romantic life. Give up trying to make sense of the world and enjoy it instead! """;
"605,09-04-2021,ARIES,"" Both the professional and business regions of your chart are looking profoundly unstable. The only certain consequence is that where there is change, there lies opportunity. Seize it while you can, for the same offer might not come round again, at least not until your desires have altered. """;
"606,09-04-2021,TAURUS,"" Your mind and emotions are buzzing with energy. Life is full of potential for endings, but also for new beginnings. Sometimes this will be difficult, sometimes easy. Do yourself a favour and look at the underlying purpose of even apparently chance events. """;
"607,09-04-2021,GEMINI,"" Intensity in relationships will be matched by a sense of insecurity and anticipation in finances. Psychologists have long noted the connections between money and desire, and you will be trying to balance your need for emotional stimulation with your longing for material security. """;
"608,09-04-2021,CANCER,"" This doesn't look like a good moment for compromise. This isn't to say that you shouldn't try, but that your efforts will probably fall on stony ground. It's far better to state your case as honestly as you can, and give others a fair hearing. """;
"609,09-04-2021,LEO,"" Watch out at work - and in all dealings with people in authority. Such ambitious and pompous people are likely to be increasingly irrational, even though they imagine they are being incredibly reasonable. Don't rise to provocation, for you'll be walking straight into a trap. """;
"610,09-04-2021,VIRGO,"" It is time to dredge your psychological and emotional depths for every single forgotten talent and creative gift. There have been few moments as good as this for creative self-expression, so indulge yourself while you can. And don't let routine duties stand in your way. """;
"611,09-04-2021,LIBRA,"" Your finances could be in turmoil, your family life driven by radical change. The very least that you can expect is that someone close will put on an emotional display and flounce out! Will you run after them? Well, you'll have to take a good, long look at the situation, and make a cool and calculated decision. """;
"612,09-04-2021,SCORPIO,"" Mercury, ruling your intellect, now links up with Pluto, the planet which signifies your deepest instincts. The best that can be hoped for is a flash of enlightenment";" the worst, that you'll mistake your personal desires for universal truth and end up on the wrong track. """
"613,09-04-2021,SAGITTARIUS,"" A business association, joint financial arrangement or intensely personal matter has been fraught with difficulties. If these are brought into the open, everyone will know where they stand and all will be well. If you can create harmony now then it should last for a long time. """;
"614,09-04-2021,CAPRICORN,"" If anything, today's social and emotional patterns are more dramatic, revolutionary and unpredictable than yesterday's. It will be a rare individual indeed who gets through the day without at least one intriguing encounter. There is nothing to say except expect the unexpected! """;
"615,09-04-2021,AQUARIUS,"" The gulf between what is said and what is not is so great that any real understanding seems impossible. The only truth seems to be the old mystical paradox that nothing is true. It could now be time to let a friend into a secret, by the way. """;
"616,08-04-2021,ARIES,"" Watch out at work. Venus and Uranus are linked in mysterious ways, revealing that you are walking an emotional tightrope, and that you should avoid both giving offence and rising to provocation. The same advice goes for home and family matters, although the chances of a surprise are not as great as they were. """;
"617,08-04-2021,TAURUS,"" The most important patterns in your chart have a great deal to do with overseas and long-term influences. It may well be, for example, that to achieve your romantic goals, it is necessary to visit foreign parts. One way or another, you require adventure to lift your emotional life. """;
"618,08-04-2021,GEMINI,"" Everything that took place over the past few days, especially in the personal sphere, will continue to affect you over the next few months. It's therefore important to understand the causes for both your successes and failures. And once you've figured out why you did what you did, you'll do it better next time! """;
"619,08-04-2021,CANCER,"" The power to lighten your emotional burdens is growing stronger, but whether you are prepared to take the final step is another matter. It is never easy to make a break with the past, even with old habits, but that is what you must now do. All it takes is courage! """;
"620,08-04-2021,LEO,"" Always remember that you hold many of the trump cards. The fact is that you depend on others for your security, but they are also relying on you to satisfy their needs. In any personal tiff, your negotiating position is therefore strong, and will remain so. """;
"621,08-04-2021,VIRGO,"" This is no time to be a shrinking violet. Two powerful patterns in your chart urge you to let go. One lends added force to your ideas and intellect, another raises the emotional temperature, so go for it! You never know - you might just amaze yourself. """;
622,08-04-2021,LIBRA, Strange and unsettling alignments emerge from the region of your solar chart denoting home and family. On the positive side this is a moment for giving in to the emotional undercurrents. A more cautious note should be sounded by the risks of hasty and ill-judged actions. ;
"623,08-04-2021,SCORPIO,"" There is much to be said about intimate matters, not all of it clear or rational. In fact this is a suitable moment to chuck logic out of the window and accept that the only thing which makes much sense is how you feel. Folk who stick to the facts could be missing the point. """;
"624,08-04-2021,SAGITTARIUS,"" The spotlight is on money and relationships, always an explosive combination. Others will be coming to you with wonderful ideas for making a quick buck and grabbing a bargain, but do they really know what they're talking about? Probably not! """;
"625,08-04-2021,CAPRICORN,"" Venus, planet of love, extends the hand of friendship to Uranus, ruler of sudden and dramatic change. The most important qualities in your love life now will be freedom, independence, change, variety and experimentation! That sounds like a recipe for success! """;
"626,08-04-2021,AQUARIUS,"" People around you may be confused. And you are certainly perplexed. The problem seems to be that your feelings are moving very fast, and that you are having difficulty in keeping up. All you need is more time and more space. This is surely not too much to ask! """;
"627,07-04-2021,ARIES,"" The Moon maintains its supportive position so you should feel relatively strong emotionally. Legal, educational and travel matters should all benefit, but the underlying need is to maintain a morally impeccable standard. That's the best way to earn respect. """;
"628,07-04-2021,TAURUS,"" Hopefully, you are so involved with new ideas or projects that you are able to keep your distance and let others work out their problems without troubling you. You owe nothing to people to whom you have made no promises, so don't submit to undue emotional pressure. """;
"629,07-04-2021,GEMINI,"" Partners' fantasies may not be your business, but they have the power to make them so! You'd better take an interest from the beginning or risk causing needless offence to people who feel let down or ignored. You know the rules - if you're nice to people now, they'll stand by you later. """;
"630,07-04-2021,CANCER,"" There seems to be little let-up at work or in your routine chores. Whether you're in paid employment or tied to domestic chains, the planetary message is clear and unequivocal: stick with it! And a partner who wants you to do what they want, might just have to wait for a while! """;
"631,07-04-2021,LEO,"" Recently you seem to have been caught in some sort of emotional tug-of-war. The situation has now eased, although there is still plenty to come to light. Continue your inquiries, and examine your own behaviour. And, above all, be kind to people who have given you their trust. """;
"632,07-04-2021,VIRGO,"" With so much planetary activity stressing personal ties and involvements it seems that you must make whatever effort is necessary to see that all goes according to plan. Family members, children and loved ones will be queuing up for your gentle attention! """;
"633,07-04-2021,LIBRA,"" It's because enthusiastic alignments are so active that your whole outlook should be optimistic and hopeful. It's one of those strange times when, if you believe in the best, the best may happen! And the results will be even better if you set a fine and noble example. """;
"634,07-04-2021,SCORPIO,"" You might still have a few doubts, but not for much longer. There may be some sort of financial sacrifice necessary now, but a little extra spending in the short term should guarantee you extra earnings in the long run. Just how this is to happen is as yet unclear, but all will be revealed in good time. """;
"635,07-04-2021,SAGITTARIUS,"" You can continue to play the game your way, even if partners have different ideas. Change the rules, move the goal posts and do whatever you like to see that you come out on top. The one area where risks are taboo is financial, especially if you're dealing with other people's cash. """;
"636,07-04-2021,CAPRICORN,"" There is much uncertainty in the air and you still seem to be unsure of your own feelings. Until you have made your mind up, any commitments should only be for the short-term, if only because you need to take a fresh approach when circumstances change - as they will surely do. """;
"637,07-04-2021,AQUARIUS,"" You are a person of contradictions. Outside, all is social confidence. Inside, all is romantic turmoil. You have no choice but to follow your feelings wherever they take you, but do tread carefully. If you can come out of this period with a friendship strengthened, then all will be well. """;
"638,06-04-2021,TAURUS,"" Business matters are shooting up the agenda. It is not clear whether it's your income or expenditure which is on the increase, only that it is joint affairs which matter. Take others' wishes into account at every turn, especially if business and pleasure begin to merge. """;
"639,06-04-2021,GEMINI,"" The Moon casts its net far and wide, encompassing your relationships along the way, so it would be foolish to imagine that the emotional level will stay as it is. You must realise that this is a partner's chance to shine, so don't begrudge them their advantages. """;
"640,06-04-2021,CANCER,"" It is necessary to stay busy and keep active. The strongest region of your chart concerns work, and your purpose should be to get as much under your belt now, so as to leave you with spare time over the coming days. Even romantic matters require extra effort. """;
"641,06-04-2021,LEO,"" It's the pleasure principle which stands out in your chart at the moment. You have a choice as to whether you direct your energies into having fun or developing long-lost creative gifts. But don't waste your time, otherwise you'll end up feeling as if you've let an opportunity slip through your hands. """;
"642,06-04-2021,VIRGO,"" There could be pressure for change at home. However, it should pass very quickly so, if you are determined to make much-needed improvements, you should seize the moment rather than leaving it until tomorrow. And don't forget - there is nothing wrong with enjoying yourself! """;
"643,06-04-2021,LIBRA,"" You have your peculiarities, just like everyone else. Right now you should be letting friends in on the secret, spreading your wilder ideas around, and, more than anything, projecting an air of confidence and originality. But can you manage it? Well, yes, but only if you believe in yourself. """;
"644,06-04-2021,SCORPIO,"" By the end of the coming week you will have come close to making a decision that has been put off for too long. Today, though, spare a thought for your financial situation, and do what you can to lift your earnings. You'll need extra cash if you are to pay for a dream. """;
"645,06-04-2021,SAGITTARIUS,"" The Moon plays subtle emotional games today. This is a moment to be treasured, and you can usefully set time aside for reflecting on the past six months and meditating on the next half year. It is good to pause for thought, even if a personal plan is postponed. """;
"646,06-04-2021,CAPRICORN,"" There is undoubtedly a great deal going on behind the scenes, even though much may exist purely in your imagination. It will therefore pay you to tread very carefully and think twice before you accuse anybody of anything. You need to get hold of all the evidence first. """;
647,06-04-2021,AQUARIUS, Hopefully your working and domestic commitments are at a minimum. The simple reason is that your social stars are looking quite splendid and if you lived in the perfect world you'd be out on one long romantic whirl. I'm sure you'll cope splendidly! ;
"648,05-04-2021,TAURUS,"" The Moon is making its regular challenge to your sign, but in a rather nice sort of way. This is therefore the time of the month when you have to do what you're told. Or perhaps it would be true to say that if you allow others to take the lead now, you'll gain in the long run. """;
"649,05-04-2021,GEMINI,"" It's undoubtedly a day to get up to date with all routine chores, secure in the knowledge that the more you achieve now, the more time you'll have off in the future. Go for broke and you might even amaze yourself. But, if you're liable to an attack of nerves, seek reassurance first. """;
"650,05-04-2021,CANCER,"" Once in a while the planets send you messages which are at once helpful and constructive. Difficulties can be resolved if you rise to the challenge. However, if you take the right steps, life will be transformed for the better. In fact, there's no way but up! """;
"651,05-04-2021,LEO,"" The Moon is aligned with the lower reaches of your solar chart, so you may turn your attention to the foundations of your life. In other words, before you can succeed in any worldly ambitions, family matters must be resolved - and quick! """;
"652,05-04-2021,VIRGO,"" It's decision time again. However, it is unlikely that choices made now will be binding, so take as long as you like. The only essential proviso is that you talk to as many people as possible and gain as many different points of view as you can. A little wisdom, as they say, is a good thing. """;
"653,05-04-2021,LIBRA,"" Check up on the week's financial plans. It's all a matter of dealing with the obvious, like whether you have enough cash in your purse. Avoid making unnecessary value judgments on partners' behaviour, by the way, because the chances are that you'll misunderstand their intentions. """;
"654,05-04-2021,SCORPIO,"" The Moon is extra strong today, so it's your turn to shine. Your emotions may be slightly unsteady, but nothing you can't cope with. Besides, there's a profound businesslike air to the day's developments, and the people who do best will be those who get on with the job in hand - and don't get into a flap! """;
"655,05-04-2021,SAGITTARIUS,"" Keep your feelings to yourself if you wish. It's a day to put vague suspicions to one side and instead to concentrate on whatever spiritual or mystical truth makes sense to you. When you notice the patterns that underpin your affairs, then you'll be ready to shift them to your favour. """;
"656,05-04-2021,CAPRICORN,"" By all means continue to stand your ground over partnership or domestic matters, but you should understand that it's best to concentrate on the long-term rather than be drawn into daily squabbles. It's the shape of things this time next year that matters. """;
"657,05-04-2021,AQUARIUS,"" It's a day for winning. This is not to say that you must come first, but at least you should compete. There is nothing to be gained from dropping out or refusing to fight just because you risk failure. And if you do have an attack of self-doubt, take your cue from people who have been in the same situation - and won. """;
"658,04-04-2021,TAURUS,"" There is little to hold you back now, not even your own feelings of apprehension about the future. Powerful planetary patterns will enable you to distinguish your imaginary fears from limitations which are real and which must therefore be taken into account. Perhaps you would do well not to worry about the outcome. """;
"659,04-04-2021,GEMINI,"" As Jupiter significantly adjusts its position, a struggle for supremacy should be drawing to a close, hopefully with you now taking the upper hand. You may still be undecided as to which way you should turn, and unless you are prepared to give up certain rights, you must expect other people to feel slightly miffed. """;
"660,04-04-2021,CANCER,"" You will get off to a flying start, even though confusion and uncertainty may dog your footsteps. Once you escape from the lack of direction that has plagued you in the past, you will begin to make excellent progress. You may find that it was not you, but your close friends and partners, who were responsible for holding you up. """;
"661,04-04-2021,LEO,"" The combination of charming Venus and aggressive Mars is almost irresistible. There will be few people, if any, who will be able to withstand your wiles and graces, and this does seem like an ideal time to achieve many of your goals. Romantic activities are well-starred, which is probably one of your major considerations. """;
